ID_MN_RESI,REGSAUDE,UF,OBITOS_MUN,TOTAL_POPULACAO_MUN,TAXA_MORTALIDADE_MUN,OBITOS_UF,TOTAL_POPULACAO_UF,TAXA_MORTALIDADE_UF,OBITOS_RS,TOTAL_POPULACAO_RS,TAXA_MORTALIDADE_RS,ANO,MUNICIPIO
211090,Timon,MA,0,12210,0.0,4.0,7075181.0,0.0005653565611961023,0.0,250006.0,0.0,2022,São Francisco do Maranhão
211107,Caxias,MA,0,18543,0.0,4.0,7075181.0,0.0005653565611961023,0.0,305941.0,0.0,2022,São João do Soter
211120,São Luís,MA,0,177687,0.0,4.0,7075181.0,0.0005653565611961023,3.0,1454626.0,0.0020623857953865807,2022,São José de Ribamar
211140,Bacabal,MA,0,18856,0.0,4.0,7075181.0,0.0005653565611961023,0.0,269769.0,0.0,2022,São Luís Gonzaga do Maranhão
211150,Codó,MA,0,41529,0.0,4.0,7075181.0,0.0005653565611961023,0.0,309057.0,0.0,2022,São Mateus do Maranhão
211157,Balsas,MA,0,4668,0.0,4.0,7075181.0,0.0005653565611961023,0.0,226350.0,0.0,2022,São Pedro dos Crentes
211170,Viana,MA,0,22247,0.0,4.0,7075181.0,0.0005653565611961023,0.0,273027.0,0.0,2022,São Vicente Ferrer
211172,Santa Inês,MA,0,13914,0.0,4.0,7075181.0,0.0005653565611961023,0.0,394248.0,0.0,2022,Satubinha
211190,São João dos Patos,MA,0,10636,0.0,4.0,7075181.0,0.0005653565611961023,0.0,246109.0,0.0,2022,Sucupira do Norte
211223,Pedreiras,MA,0,21998,0.0,4.0,7075181.0,0.0005653565611961023,0.0,218926.0,0.0,2022,Trizidela do Vale
211227,Santa Inês,MA,0,5840,0.0,4.0,7075181.0,0.0005653565611961023,0.0,394248.0,0.0,2022,Tufilândia
211270,Itapecuru Mirim,MA,0,56510,0.0,4.0,7075181.0,0.0005653565611961023,0.0,384775.0,0.0,2022,Vargem Grande
211290,Itapecuru Mirim,MA,0,32764,0.0,4.0,7075181.0,0.0005653565611961023,0.0,384775.0,0.0,2022,Vitória do Mearim
211400,Zé Doca,MA,0,51714,0.0,4.0,7075181.0,0.0005653565611961023,0.0,301090.0,0.0,2022,Zé Doca
220020,Entre Rios,PI,0,17411,0.0,10.0,3273227.0,0.003055089060428745,7.0,1232854.0,0.005677882376988678,2022,Água Branca
220090,Vale do Sambito,PI,0,5835,0.0,10.0,3273227.0,0.003055089060428745,1.0,106786.0,0.009364523439402169,2022,Aroazes
220115,Tabuleiros do Alto Parnaíba,PI,0,11586,0.0,10.0,3273227.0,0.003055089060428745,0.0,47943.0,0.0,2022,Baixa Grande do Ribeiro
220150,Cocais,PI,0,26857,0.0,10.0,3273227.0,0.003055089060428745,1.0,401648.0,0.0024897422618810503,2022,Batalha
220155,Vale do Canindé,PI,0,4015,0.0,10.0,3273227.0,0.003055089060428745,0.0,108908.0,0.0,2022,Bela Vista do Piauí
220190,Chapada das Mangabeiras,PI,0,25179,0.0,10.0,3273227.0,0.003055089060428745,0.0,197346.0,0.0,2022,Bom Jesus
220191,Planície Litorânea,PI,0,5630,0.0,10.0,3273227.0,0.003055089060428745,0.0,280259.0,0.0,2022,Bom Princípio do Piauí
