ID_MN_RESI,UF,REGSAUDE,NU_ANO,MASCULINO_MUN,FEMININO_MUN,MASCULINO_UF,FEMININO_UF,MASCULINO_RS,FEMININO_RS,MUNICIPIO,ANO,DATA,RAZAO_MUN,RAZAO_UF,RAZAO_RS
150090,PA,Rio Caetés,2022,,2.0,3219,3511,13,35.0,Augusto Corrêa,2022,2022-01-01,,0.9168328111649103,0.37142857142857144
150095,PA,Metropolitana III,2022,2.0,2.0,3219,3511,54,57.0,Aurora do Pará,2022,2022-01-01,1.0,0.9168328111649103,0.9473684210526315
150120,PA,Tocantins,2022,,5.0,3219,3511,88,86.0,Baião,2022,2022-01-01,,0.9168328111649103,1.0232558139534884
150125,PA,Araguaia,2022,5.0,5.0,3219,3511,936,1051.0,Bannach,2022,2022-01-01,1.0,0.9168328111649103,0.89058039961941
150130,PA,Tocantins,2022,2.0,2.0,3219,3511,88,86.0,Barcarena,2022,2022-01-01,1.0,0.9168328111649103,1.0232558139534884
150140,PA,Metropolitana I,2022,106.0,120.0,3219,3511,991,1174.0,Belém,2022,2022-01-01,0.8833333333333333,0.9168328111649103,0.84412265758092
150145,PA,Baixo Amazonas,2022,7.0,7.0,3219,3511,258,295.0,Belterra,2022,2022-01-01,1.0,0.9168328111649103,0.8745762711864407
150150,PA,Metropolitana I,2022,2.0,,3219,3511,991,1174.0,Benevides,2022,2022-01-01,,0.9168328111649103,0.84412265758092
150157,PA,Carajás,2022,,3.0,3219,3511,1420,1481.0,Bom Jesus do Tocantins,2022,2022-01-01,,0.9168328111649103,0.9588116137744767
150160,PA,Rio Caetés,2022,,2.0,3219,3511,13,35.0,Bonito,2022,2022-01-01,,0.9168328111649103,0.37142857142857144
150170,PA,Rio Caetés,2022,1.0,4.0,3219,3511,13,35.0,Bragança,2022,2022-01-01,0.25,0.9168328111649103,0.37142857142857144
150172,PA,Xingu,2022,3.0,1.0,3219,3511,123,160.0,Brasil Novo,2022,2022-01-01,3.0,0.9168328111649103,0.76875
150175,PA,Carajás,2022,2.0,1.0,3219,3511,1420,1481.0,Brejo Grande do Araguaia,2022,2022-01-01,2.0,0.9168328111649103,0.9588116137744767
150178,PA,Lago de Tucuruí,2022,1.0,1.0,3219,3511,93,79.0,Breu Branco,2022,2022-01-01,1.0,0.9168328111649103,1.1772151898734178
150190,PA,Metropolitana II,2022,2.0,,3219,3511,44,47.0,Bujaru,2022,2022-01-01,,0.9168328111649103,0.9361702127659575
150210,PA,Tocantins,2022,56.0,52.0,3219,3511,88,86.0,Cametá,2022,2022-01-01,1.0769230769230769,0.9168328111649103,1.0232558139534884
150215,PA,Carajás,2022,177.0,183.0,3219,3511,1420,1481.0,Canaã dos Carajás,2022,2022-01-01,0.9672131147540983,0.9168328111649103,0.9588116137744767
150220,PA,Rio Caetés,2022,1.0,3.0,3219,3511,13,35.0,Capanema,2022,2022-01-01,0.3333333333333333,0.9168328111649103,0.37142857142857144
150230,PA,Metropolitana III,2022,,1.0,3219,3511,54,57.0,Capitão Poço,2022,2022-01-01,,0.9168328111649103,0.9473684210526315
150240,PA,Metropolitana III,2022,15.0,16.0,3219,3511,54,57.0,Castanhal,2022,2022-01-01,0.9375,0.9168328111649103,0.9473684210526315
150260,PA,Metropolitana II,2022,,1.0,3219,3511,44,47.0,Colares,2022,2022-01-01,,0.9168328111649103,0.9361702127659575
150270,PA,Araguaia,2022,385.0,470.0,3219,3511,936,1051.0,Conceição do Araguaia,2022,2022-01-01,0.8191489361702128,0.9168328111649103,0.89058039961941
150275,PA,Metropolitana II,2022,,1.0,3219,3511,44,47.0,Concórdia do Pará,2022,2022-01-01,,0.9168328111649103,0.9361702127659575
150276,PA,Araguaia,2022,16.0,13.0,3219,3511,936,1051.0,Cumaru do Norte,2022,2022-01-01,1.2307692307692308,0.9168328111649103,0.89058039961941
150277,PA,Carajás,2022,4.0,1.0,3219,3511,1420,1481.0,Curionópolis,2022,2022-01-01,4.0,0.9168328111649103,0.9588116137744767
150280,PA,Marajó II,2022,1.0,,3219,3511,29,35.0,Curralinho,2022,2022-01-01,,0.9168328111649103,0.8285714285714286
150285,PA,Baixo Amazonas,2022,,1.0,3219,3511,258,295.0,Curuá,2022,2022-01-01,,0.9168328111649103,0.8745762711864407
150293,PA,Carajás,2022,14.0,22.0,3219,3511,1420,1481.0,Dom Eliseu,2022,2022-01-01,0.6363636363636364,0.9168328111649103,0.9588116137744767
150295,PA,Carajás,2022,9.0,9.0,3219,3511,1420,1481.0,Eldorado do Carajás,2022,2022-01-01,1.0,0.9168328111649103,0.9588116137744767
150304,PA,Araguaia,2022,37.0,61.0,3219,3511,936,1051.0,Floresta do Araguaia,2022,2022-01-01,0.6065573770491803,0.9168328111649103,0.89058039961941
150309,PA,Lago de Tucuruí,2022,55.0,44.0,3219,3511,93,79.0,Goianésia do Pará,2022,2022-01-01,1.25,0.9168328111649103,1.1772151898734178
150310,PA,Marajó II,2022,,1.0,3219,3511,29,35.0,Gurupá,2022,2022-01-01,,0.9168328111649103,0.8285714285714286
150320,PA,Metropolitana III,2022,2.0,1.0,3219,3511,54,57.0,Igarapé-Açu,2022,2022-01-01,2.0,0.9168328111649103,0.9473684210526315
