UF,ID_MN_RESI,SEMANA,2021,2022,NU_ANO,SEM_PRI,DATA,MUNICIPIO,REGSAUDE
AC,120033,26,10.539073615429205,0,2022,202226,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,27,21.07814723085841,0,2022,202227,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,28,10.539073615429205,0,2022,202228,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,29,21.07814723085841,0,2022,202229,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,30,21.07814723085841,0,2022,202230,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,31,26.34768403857301,0,2022,202231,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,32,15.808610423143806,0,2022,202232,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,33,26.34768403857301,0,2022,202233,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,34,10.539073615429205,0,2022,202234,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,35,5.269536807714602,0,2022,202235,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,36,10.539073615429205,0,2022,202236,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,37,10.539073615429205,0,2022,202237,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,38,10.539073615429205,0,2022,202238,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,39,15.808610423143806,0,2022,202239,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,42,10.539073615429205,0,2022,202242,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,46,5.269536807714602,0,2022,202246,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,52,21.07814723085841,0,2022,202252,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120033,53,15.808610423143806,0,2022,202253,,Mâncio Lima,Juruá e Tarauacá/Envira
AC,120034,3,63.43165239454488,0,2022,202203,,Manoel Urbano,Baixo Acre e Purus
AC,120034,4,21.14388413151496,0,2022,202204,,Manoel Urbano,Baixo Acre e Purus
AC,120034,5,21.14388413151496,0,2022,202205,,Manoel Urbano,Baixo Acre e Purus
AC,120034,6,42.28776826302992,0,2022,202206,,Manoel Urbano,Baixo Acre e Purus
AC,120034,7,21.14388413151496,0,2022,202207,,Manoel Urbano,Baixo Acre e Purus
AC,120034,8,31.71582619727244,0,2022,202208,,Manoel Urbano,Baixo Acre e Purus
AC,120034,9,253.7266095781795,0,2022,202209,,Manoel Urbano,Baixo Acre e Purus
AC,120034,10,95.14747859181732,0,2022,202210,,Manoel Urbano,Baixo Acre e Purus
AC,120034,11,84.57553652605984,0,2022,202211,,Manoel Urbano,Baixo Acre e Purus
AC,120034,12,42.28776826302992,0,2022,202212,,Manoel Urbano,Baixo Acre e Purus
AC,120034,13,31.71582619727244,0,2022,202213,,Manoel Urbano,Baixo Acre e Purus
AC,120034,14,52.8597103287874,0,2022,202214,,Manoel Urbano,Baixo Acre e Purus
AC,120034,15,21.14388413151496,0,2022,202215,,Manoel Urbano,Baixo Acre e Purus
AC,120034,16,42.28776826302992,0,2022,202216,,Manoel Urbano,Baixo Acre e Purus
AC,120034,17,52.8597103287874,0,2022,202217,,Manoel Urbano,Baixo Acre e Purus
AC,120034,18,10.57194206575748,0,2022,202218,,Manoel Urbano,Baixo Acre e Purus
AC,120034,19,31.71582619727244,0,2022,202219,,Manoel Urbano,Baixo Acre e Purus
AC,120034,20,21.14388413151496,0,2022,202220,,Manoel Urbano,Baixo Acre e Purus
AC,120034,21,21.14388413151496,0,2022,202221,,Manoel Urbano,Baixo Acre e Purus
AC,120034,22,10.57194206575748,0,2022,202222,,Manoel Urbano,Baixo Acre e Purus
AC,120034,23,21.14388413151496,0,2022,202223,,Manoel Urbano,Baixo Acre e Purus
AC,120034,24,63.43165239454488,0,2022,202224,,Manoel Urbano,Baixo Acre e Purus
AC,120034,25,21.14388413151496,0,2022,202225,,Manoel Urbano,Baixo Acre e Purus
AC,120034,26,95.14747859181732,0,2022,202226,,Manoel Urbano,Baixo Acre e Purus
AC,120034,27,31.71582619727244,0,2022,202227,,Manoel Urbano,Baixo Acre e Purus
AC,120034,28,10.57194206575748,0,2022,202228,,Manoel Urbano,Baixo Acre e Purus
AC,120034,30,10.57194206575748,0,2022,202230,,Manoel Urbano,Baixo Acre e Purus
AC,120034,31,31.71582619727244,0,2022,202231,,Manoel Urbano,Baixo Acre e Purus
AC,120034,32,10.57194206575748,0,2022,202232,,Manoel Urbano,Baixo Acre e Purus
AC,120034,33,10.57194206575748,0,2022,202233,,Manoel Urbano,Baixo Acre e Purus
AC,120034,35,21.14388413151496,0,2022,202235,,Manoel Urbano,Baixo Acre e Purus
AC,120034,37,10.57194206575748,0,2022,202237,,Manoel Urbano,Baixo Acre e Purus
AC,120034,40,21.14388413151496,0,2022,202240,,Manoel Urbano,Baixo Acre e Purus
AC,120034,41,52.8597103287874,0,2022,202241,,Manoel Urbano,Baixo Acre e Purus
AC,120034,42,158.5791309863622,0,2022,202242,,Manoel Urbano,Baixo Acre e Purus
AC,120034,43,52.8597103287874,0,2022,202243,,Manoel Urbano,Baixo Acre e Purus
AC,120034,44,116.29136272333228,0,2022,202244,,Manoel Urbano,Baixo Acre e Purus
AC,120034,45,84.57553652605984,0,2022,202245,,Manoel Urbano,Baixo Acre e Purus
AC,120034,46,137.43524685484724,0,2022,202246,,Manoel Urbano,Baixo Acre e Purus
AC,120034,47,42.28776826302992,0,2022,202247,,Manoel Urbano,Baixo Acre e Purus
AC,120034,48,179.72301511787714,0,2022,202248,,Manoel Urbano,Baixo Acre e Purus
AC,120034,49,84.57553652605984,0,2022,202249,,Manoel Urbano,Baixo Acre e Purus
AC,120034,50,116.29136272333228,0,2022,202250,,Manoel Urbano,Baixo Acre e Purus
AC,120034,51,42.28776826302992,0,2022,202251,,Manoel Urbano,Baixo Acre e Purus
AC,120034,52,10.57194206575748,0,2022,202252,,Manoel Urbano,Baixo Acre e Purus
AC,120035,1,148.40727195632584,0,2022,202201,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,2,286.2140244871999,0,2022,202202,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,3,302.11480362537765,0,2022,202203,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,4,408.1199978798961,0,2022,202204,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,5,275.613505061748,0,2022,202205,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,6,116.60571367997032,0,2022,202206,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,7,212.01038850903691,0,2022,202207,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,8,196.10960937085915,0,2022,202208,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,9,174.90857051995548,0,2022,202209,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,10,58.30285683998516,0,2022,202210,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,11,84.80415540361479,0,2022,202211,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,12,47.70233741453331,0,2022,202212,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,13,31.80155827635554,0,2022,202213,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,14,53.00259712725924,0,2022,202214,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,15,53.00259712725924,0,2022,202215,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,16,53.00259712725924,0,2022,202216,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,17,15.90077913817777,0,2022,202217,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,18,42.40207770180739,0,2022,202218,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,19,31.80155827635554,0,2022,202219,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,20,10.600519425451848,0,2022,202220,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,21,10.600519425451848,0,2022,202221,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,22,15.90077913817777,0,2022,202222,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,23,10.600519425451848,0,2022,202223,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,24,5.300259712725924,0,2022,202224,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,25,5.300259712725924,0,2022,202225,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,26,5.300259712725924,0,2022,202226,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,28,5.300259712725924,0,2022,202228,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,29,10.600519425451848,0,2022,202229,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,30,5.300259712725924,0,2022,202230,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,31,5.300259712725924,0,2022,202231,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,32,5.300259712725924,0,2022,202232,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,33,10.600519425451848,0,2022,202233,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,41,5.300259712725924,0,2022,202241,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,42,15.90077913817777,0,2022,202242,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,43,10.600519425451848,0,2022,202243,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,44,42.40207770180739,0,2022,202244,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,45,42.40207770180739,0,2022,202245,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,46,10.600519425451848,0,2022,202246,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,47,31.80155827635554,0,2022,202247,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,48,10.600519425451848,0,2022,202248,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,49,37.10181798908146,0,2022,202249,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,50,47.70233741453331,0,2022,202250,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,52,5.300259712725924,0,2022,202252,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,53,106.00519425451849,0,2022,202253,,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120038,1,20.24189059258135,0,2022,202201,,Plácido de Castro,Baixo Acre e Purus
AC,120038,2,30.36283588887202,0,2022,202202,,Plácido de Castro,Baixo Acre e Purus
AC,120038,3,30.36283588887202,0,2022,202203,,Plácido de Castro,Baixo Acre e Purus
AC,120038,4,30.36283588887202,0,2022,202204,,Plácido de Castro,Baixo Acre e Purus
AC,120038,5,10.120945296290676,0,2022,202205,,Plácido de Castro,Baixo Acre e Purus
AC,120038,6,20.24189059258135,0,2022,202206,,Plácido de Castro,Baixo Acre e Purus
AC,120038,7,10.120945296290676,0,2022,202207,,Plácido de Castro,Baixo Acre e Purus
AC,120038,8,5.060472648145337,0,2022,202208,,Plácido de Castro,Baixo Acre e Purus
AC,120038,9,10.120945296290676,0,2022,202209,,Plácido de Castro,Baixo Acre e Purus
AC,120038,10,5.060472648145337,0,2022,202210,,Plácido de Castro,Baixo Acre e Purus
AC,120038,11,10.120945296290676,0,2022,202211,,Plácido de Castro,Baixo Acre e Purus
AC,120038,12,10.120945296290676,0,2022,202212,,Plácido de Castro,Baixo Acre e Purus
AC,120038,13,5.060472648145337,0,2022,202213,,Plácido de Castro,Baixo Acre e Purus
AC,120038,15,5.060472648145337,0,2022,202215,,Plácido de Castro,Baixo Acre e Purus
AC,120038,16,5.060472648145337,0,2022,202216,,Plácido de Castro,Baixo Acre e Purus
AC,120038,19,5.060472648145337,0,2022,202219,,Plácido de Castro,Baixo Acre e Purus
AC,120038,20,5.060472648145337,0,2022,202220,,Plácido de Castro,Baixo Acre e Purus
AC,120039,1,8.345852111500584,0,2022,202201,,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,3,8.345852111500584,0,2022,202203,,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,4,8.345852111500584,0,2022,202204,,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,5,8.345852111500584,0,2022,202205,,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,8,16.691704223001167,0,2022,202208,,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,9,8.345852111500584,0,2022,202209,,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,13,8.345852111500584,0,2022,202213,,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,14,25.03755633450175,0,2022,202214,,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,25,8.345852111500584,0,2022,202225,,Porto Walter,Juruá e Tarauacá/Envira
AC,120040,1,87.40078415197915,0,2022,202201,,Rio Branco,Baixo Acre e Purus
AC,120040,2,88.13730761393404,0,2022,202202,,Rio Branco,Baixo Acre e Purus
AC,120040,3,136.50234828230452,0,2022,202203,,Rio Branco,Baixo Acre e Purus
AC,120040,4,126.1910198149362,0,2022,202204,,Rio Branco,Baixo Acre e Purus
AC,120040,5,117.35273827147763,0,2022,202205,,Rio Branco,Baixo Acre e Purus
AC,120040,6,130.85566840731713,0,2022,202206,,Rio Branco,Baixo Acre e Purus
AC,120040,7,122.99941814646505,0,2022,202207,,Rio Branco,Baixo Acre e Purus
AC,120040,8,101.88574557042514,0,2022,202208,,Rio Branco,Baixo Acre e Purus
AC,120040,9,106.55039416280609,0,2022,202209,,Rio Branco,Baixo Acre e Purus
AC,120040,10,93.04746402696658,0,2022,202210,,Rio Branco,Baixo Acre e Purus
AC,120040,11,51.80215015749327,0,2022,202211,,Rio Branco,Baixo Acre e Purus
AC,120040,12,38.2992200216538,0,2022,202212,,Rio Branco,Baixo Acre e Purus
AC,120040,13,26.760352451027327,0,2022,202213,,Rio Branco,Baixo Acre e Purus
AC,120040,14,21.850196037994788,0,2022,202214,,Rio Branco,Baixo Acre e Purus
AC,120040,15,20.37714911408503,0,2022,202215,,Rio Branco,Baixo Acre e Purus
AC,120040,16,11.293359749974837,0,2022,202216,,Rio Branco,Baixo Acre e Purus
AC,120040,17,8.101758081503688,0,2022,202217,,Rio Branco,Baixo Acre e Purus
AC,120040,18,5.401172054335791,0,2022,202218,,Rio Branco,Baixo Acre e Purus
AC,120040,19,7.610742440200433,0,2022,202219,,Rio Branco,Baixo Acre e Purus
AC,120040,20,5.155664233684164,0,2022,202220,,Rio Branco,Baixo Acre e Purus
AC,120040,21,3.6826173097744026,0,2022,202221,,Rio Branco,Baixo Acre e Purus
AC,120040,22,1.9640625652130148,0,2022,202222,,Rio Branco,Baixo Acre e Purus
AC,120040,23,1.9640625652130148,0,2022,202223,,Rio Branco,Baixo Acre e Purus
AC,120040,24,0.7365234619548806,0,2022,202224,,Rio Branco,Baixo Acre e Purus
AC,120040,25,1.2275391032581342,0,2022,202225,,Rio Branco,Baixo Acre e Purus
AC,120040,26,0.7365234619548806,0,2022,202226,,Rio Branco,Baixo Acre e Purus
AC,120040,27,1.9640625652130148,0,2022,202227,,Rio Branco,Baixo Acre e Purus
AC,120040,28,0.7365234619548806,0,2022,202228,,Rio Branco,Baixo Acre e Purus
AC,120040,29,0.4910156413032537,0,2022,202229,,Rio Branco,Baixo Acre e Purus
AC,120040,31,0.7365234619548806,0,2022,202231,,Rio Branco,Baixo Acre e Purus
AC,120040,33,0.4910156413032537,0,2022,202233,,Rio Branco,Baixo Acre e Purus
AC,120040,34,0.2455078206516268,0,2022,202234,,Rio Branco,Baixo Acre e Purus
AC,120040,35,0.7365234619548806,0,2022,202235,,Rio Branco,Baixo Acre e Purus
AC,120040,36,0.7365234619548806,0,2022,202236,,Rio Branco,Baixo Acre e Purus
AC,120040,37,0.7365234619548806,0,2022,202237,,Rio Branco,Baixo Acre e Purus
AC,120040,38,2.7005860271678954,0,2022,202238,,Rio Branco,Baixo Acre e Purus
AC,120040,39,1.2275391032581342,0,2022,202239,,Rio Branco,Baixo Acre e Purus
AC,120040,40,2.209570385864642,0,2022,202240,,Rio Branco,Baixo Acre e Purus
AC,120040,41,1.4730469239097612,0,2022,202241,,Rio Branco,Baixo Acre e Purus
AC,120040,42,0.4910156413032537,0,2022,202242,,Rio Branco,Baixo Acre e Purus
AC,120040,43,0.9820312826065074,0,2022,202243,,Rio Branco,Baixo Acre e Purus
AC,120040,45,0.4910156413032537,0,2022,202245,,Rio Branco,Baixo Acre e Purus
AC,120040,46,1.7185547445613882,0,2022,202246,,Rio Branco,Baixo Acre e Purus
AC,120040,47,0.9820312826065074,0,2022,202247,,Rio Branco,Baixo Acre e Purus
AC,120040,48,1.9640625652130148,0,2022,202248,,Rio Branco,Baixo Acre e Purus
AC,120040,49,2.9460938478195224,0,2022,202249,,Rio Branco,Baixo Acre e Purus
AC,120040,50,5.646679874987417,0,2022,202250,,Rio Branco,Baixo Acre e Purus
AC,120040,51,1.9640625652130148,0,2022,202251,,Rio Branco,Baixo Acre e Purus
AC,120040,52,3.4371094891227765,0,2022,202252,,Rio Branco,Baixo Acre e Purus
AC,120040,53,23.814258603207804,0,2022,202253,,Rio Branco,Baixo Acre e Purus
AC,120042,1,58.10882197569995,0,2022,202201,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,2,68.67406233491812,0,2022,202202,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,3,147.9133650290544,0,2022,202203,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,4,68.67406233491812,0,2022,202204,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,5,147.9133650290544,0,2022,202205,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,6,84.52192287374538,0,2022,202206,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,7,190.1743264659271,0,2022,202207,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,8,269.4136291600634,0,2022,202208,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,9,31.69572107765452,0,2022,202209,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,10,52.826201796090864,0,2022,202210,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,11,105.65240359218171,0,2022,202211,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,12,89.80454305335446,0,2022,202212,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,13,84.52192287374538,0,2022,202213,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,14,63.39144215530904,0,2022,202214,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,15,68.67406233491812,0,2022,202215,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,16,21.130480718436345,0,2022,202216,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,17,36.9783412572636,0,2022,202217,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,18,26.413100898045432,0,2022,202218,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,19,42.26096143687269,0,2022,202219,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,20,31.69572107765452,0,2022,202220,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,21,15.84786053882726,0,2022,202221,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,22,15.84786053882726,0,2022,202222,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,23,21.130480718436345,0,2022,202223,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,24,36.9783412572636,0,2022,202224,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,26,5.282620179609086,0,2022,202226,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,27,21.130480718436345,0,2022,202227,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,28,5.282620179609086,0,2022,202228,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,30,21.130480718436345,0,2022,202230,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,31,36.9783412572636,0,2022,202231,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,32,52.826201796090864,0,2022,202232,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,33,36.9783412572636,0,2022,202233,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,34,15.84786053882726,0,2022,202234,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,36,36.9783412572636,0,2022,202236,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,37,42.26096143687269,0,2022,202237,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,38,21.130480718436345,0,2022,202238,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,39,42.26096143687269,0,2022,202239,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,40,36.9783412572636,0,2022,202240,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,41,36.9783412572636,0,2022,202241,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,42,10.565240359218173,0,2022,202242,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,43,26.413100898045432,0,2022,202243,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,44,42.26096143687269,0,2022,202244,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,45,15.84786053882726,0,2022,202245,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,46,84.52192287374538,0,2022,202246,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,47,26.413100898045432,0,2022,202247,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,48,5.282620179609086,0,2022,202248,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,49,10.565240359218173,0,2022,202249,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,52,5.282620179609086,0,2022,202252,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,53,21.130480718436345,0,2022,202253,,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120043,53,15.29051987767584,0,2022,202253,,Santa Rosa do Purus,Baixo Acre e Purus
AC,120045,1,21.71646977067408,0,2022,202201,,Senador Guiomard,Baixo Acre e Purus
AC,120045,3,17.373175816539263,0,2022,202203,,Senador Guiomard,Baixo Acre e Purus
AC,120045,4,26.05976372480889,0,2022,202204,,Senador Guiomard,Baixo Acre e Purus
AC,120045,6,8.686587908269631,0,2022,202206,,Senador Guiomard,Baixo Acre e Purus
AC,120045,7,26.05976372480889,0,2022,202207,,Senador Guiomard,Baixo Acre e Purus
AC,120045,8,4.343293954134816,0,2022,202208,,Senador Guiomard,Baixo Acre e Purus
AC,120045,9,4.343293954134816,0,2022,202209,,Senador Guiomard,Baixo Acre e Purus
AC,120045,12,4.343293954134816,0,2022,202212,,Senador Guiomard,Baixo Acre e Purus
AC,120045,16,4.343293954134816,0,2022,202216,,Senador Guiomard,Baixo Acre e Purus
AC,120045,18,4.343293954134816,0,2022,202218,,Senador Guiomard,Baixo Acre e Purus
AC,120045,20,4.343293954134816,0,2022,202220,,Senador Guiomard,Baixo Acre e Purus
AC,120045,47,4.343293954134816,0,2022,202247,,Senador Guiomard,Baixo Acre e Purus
AC,120045,53,4.343293954134816,0,2022,202253,,Senador Guiomard,Baixo Acre e Purus
AC,120050,1,23.99232245681382,0,2022,202201,,Sena Madureira,Baixo Acre e Purus
AC,120050,2,23.99232245681382,0,2022,202202,,Sena Madureira,Baixo Acre e Purus
AC,120050,3,30.535683126853957,0,2022,202203,,Sena Madureira,Baixo Acre e Purus
AC,120050,4,43.62240446693421,0,2022,202204,,Sena Madureira,Baixo Acre e Purus
AC,120050,5,113.41825161402896,0,2022,202205,,Sena Madureira,Baixo Acre e Purus
AC,120050,6,82.88256848717502,0,2022,202206,,Sena Madureira,Baixo Acre e Purus
AC,120050,7,89.42592915721514,0,2022,202207,,Sena Madureira,Baixo Acre e Purus
